year|sex|name|n|prop
1880|F|Maudie|9|9.220933568296382e-5
1880|F|Maye|9|9.220933568296382e-5
1880|F|Norah|9|9.220933568296382e-5
1880|F|Oda|9|9.220933568296382e-5
1880|F|Patty|9|9.220933568296382e-5
1880|F|Paula|9|9.220933568296382e-5
1880|F|Permelia|9|9.220933568296382e-5
1880|F|Rosalia|9|9.220933568296382e-5
1880|F|Roxanna|9|9.220933568296382e-5
1880|F|Sula|9|9.220933568296382e-5
1880|F|Vada|9|9.220933568296382e-5
1880|F|Winnifred|9|9.220933568296382e-5
1880|F|Adline|8|8.196385394041228e-5
1880|F|Almira|8|8.196385394041228e-5
1880|F|Alvena|8|8.196385394041228e-5
1880|F|Arizona|8|8.196385394041228e-5
1880|F|Becky|8|8.196385394041228e-5
1880|F|Bennie|8|8.196385394041228e-5
1880|F|Bernadette|8|8.196385394041228e-5
1880|F|Camille|8|8.196385394041228e-5
1880|F|Cordia|8|8.196385394041228e-5
1880|F|Corine|8|8.196385394041228e-5
1880|F|Dicie|8|8.196385394041228e-5
1880|F|Dove|8|8.196385394041228e-5
1880|F|Drusilla|8|8.196385394041228e-5
1880|F|Elena|8|8.196385394041228e-5
1880|F|Elenora|8|8.196385394041228e-5
1880|F|Elmina|8|8.196385394041228e-5
1880|F|Ethyl|8|8.196385394041228e-5
1880|F|Evalyn|8|8.196385394041228e-5
1880|F|Evelina|8|8.196385394041228e-5
1880|F|Faye|8|8.196385394041228e-5
1880|F|Huldah|8|8.196385394041228e-5
1880|F|Idell|8|8.196385394041228e-5
1880|F|Inga|8|8.196385394041228e-5
1880|F|Irena|8|8.196385394041228e-5
1880|F|Jewell|8|8.196385394041228e-5
1880|F|Kattie|8|8.196385394041228e-5
1880|F|Lavenia|8|8.196385394041228e-5
1880|F|Leslie|8|8.196385394041228e-5
1880|F|Lovina|8|8.196385394041228e-5
1880|F|Lulie|8|8.196385394041228e-5
1880|F|Magnolia|8|8.196385394041228e-5
1880|F|Margeret|8|8.196385394041228e-5
1880|F|Margery|8|8.196385394041228e-5
1880|F|Media|8|8.196385394041228e-5
1880|F|Millicent|8|8.196385394041228e-5
1880|F|Nena|8|8.196385394041228e-5
1880|F|Ocie|8|8.196385394041228e-5
1880|F|Orilla|8|8.196385394041228e-5
1880|F|Osie|8|8.196385394041228e-5
1880|F|Pansy|8|8.196385394041228e-5
1880|F|Ray|8|8.196385394041228e-5
1880|F|Rosia|8|8.196385394041228e-5
1880|F|Rowena|8|8.196385394041228e-5
1880|F|Shirley|8|8.196385394041228e-5
1880|F|Tabitha|8|8.196385394041228e-5
1880|F|Thomas|8|8.196385394041228e-5
1880|F|Verdie|8|8.196385394041228e-5
1880|F|Walter|8|8.196385394041228e-5
1880|F|Zetta|8|8.196385394041228e-5
1880|F|Zoa|8|8.196385394041228e-5
1880|F|Zona|8|8.196385394041228e-5
1880|F|Albertina|7|7.171837219786074e-5
1880|F|Albina|7|7.171837219786074e-5
1880|F|Alyce|7|7.171837219786074e-5
1880|F|Amie|7|7.171837219786074e-5
1880|F|Angela|7|7.171837219786074e-5
1880|F|Annis|7|7.171837219786074e-5
1880|F|Carol|7|7.171837219786074e-5
1880|F|Carra|7|7.171837219786074e-5
1880|F|Clarence|7|7.171837219786074e-5
1880|F|Clarinda|7|7.171837219786074e-5
1880|F|Delphia|7|7.171837219786074e-5
1880|F|Dillie|7|7.171837219786074e-5
1880|F|Doshie|7|7.171837219786074e-5
1880|F|Drucilla|7|7.171837219786074e-5
1880|F|Etna|7|7.171837219786074e-5
1880|F|Eugenie|7|7.171837219786074e-5
1880|F|Eulalia|7|7.171837219786074e-5
1880|F|Eve|7|7.171837219786074e-5
1880|F|Felicia|7|7.171837219786074e-5
1880|F|Florance|7|7.171837219786074e-5
1880|F|Fronie|7|7.171837219786074e-5
1880|F|Geraldine|7|7.171837219786074e-5
1880|F|Gina|7|7.171837219786074e-5
1880|F|Glenna|7|7.171837219786074e-5
1880|F|Grayce|7|7.171837219786074e-5
1880|F|Hedwig|7|7.171837219786074e-5
1880|F|Jessica|7|7.171837219786074e-5
1880|F|Jossie|7|7.171837219786074e-5
1880|F|Katheryn|7|7.171837219786074e-5
1880|F|Katy|7|7.171837219786074e-5
1880|F|Lea|7|7.171837219786074e-5
1880|F|Leanna|7|7.171837219786074e-5
1880|F|Leitha|7|7.171837219786074e-5
1880|F|Leone|7|7.171837219786074e-5
1880|F|Lidie|7|7.171837219786074e-5
1880|F|Loma|7|7.171837219786074e-5
1880|F|Lular|7|7.171837219786074e-5
1880|F|Magdalen|7|7.171837219786074e-5
1880|F|Maymie|7|7.171837219786074e-5
1880|F|Minervia|7|7.171837219786074e-5
1880|F|Muriel|7|7.171837219786074e-5
1880|F|Neppie|7|7.171837219786074e-5
1880|F|Olie|7|7.171837219786074e-5
1880|F|Onie|7|7.171837219786074e-5
1880|F|Osa|7|7.171837219786074e-5
1880|F|Otelia|7|7.171837219786074e-5
1880|F|Paralee|7|7.171837219786074e-5
1880|F|Patience|7|7.171837219786074e-5
1880|F|Rella|7|7.171837219786074e-5
1880|F|Rillie|7|7.171837219786074e-5
1880|F|Rosanna|7|7.171837219786074e-5
1880|F|Theo|7|7.171837219786074e-5
1880|F|Tilda|7|7.171837219786074e-5
1880|F|Tishie|7|7.171837219786074e-5
1880|F|Tressa|7|7.171837219786074e-5
1880|F|Viva|7|7.171837219786074e-5
1880|F|Yetta|7|7.171837219786074e-5
1880|F|Zena|7|7.171837219786074e-5
1880|F|Zola|7|7.171837219786074e-5
1880|F|Abby|6|6.14728904553092e-5
1880|F|Aileen|6|6.14728904553092e-5
1880|F|Alba|6|6.14728904553092e-5
1880|F|Alda|6|6.14728904553092e-5
1880|F|Alla|6|6.14728904553092e-5
1880|F|Alverta|6|6.14728904553092e-5
1880|F|Ara|6|6.14728904553092e-5
1880|F|Ardelia|6|6.14728904553092e-5
1880|F|Ardella|6|6.14728904553092e-5
1880|F|Arrie|6|6.14728904553092e-5
1880|F|Arvilla|6|6.14728904553092e-5
1880|F|Augustine|6|6.14728904553092e-5
1880|F|Aurora|6|6.14728904553092e-5
1880|F|Bama|6|6.14728904553092e-5
1880|F|Bena|6|6.14728904553092e-5
1880|F|Byrd|6|6.14728904553092e-5
1880|F|Calla|6|6.14728904553092e-5
1880|F|Camilla|6|6.14728904553092e-5
1880|F|Carey|6|6.14728904553092e-5
1880|F|Carlotta|6|6.14728904553092e-5
1880|F|Celestia|6|6.14728904553092e-5
1880|F|Cherry|6|6.14728904553092e-5
1880|F|Cinda|6|6.14728904553092e-5
1880|F|Classie|6|6.14728904553092e-5
1880|F|Claudine|6|6.14728904553092e-5
1880|F|Clemie|6|6.14728904553092e-5
1880|F|Clifford|6|6.14728904553092e-5
1880|F|Clyda|6|6.14728904553092e-5
1880|F|Creola|6|6.14728904553092e-5
1880|F|Debbie|6|6.14728904553092e-5
1880|F|Dee|6|6.14728904553092e-5
1880|F|Dinah|6|6.14728904553092e-5
1880|F|Doshia|6|6.14728904553092e-5
1880|F|Ednah|6|6.14728904553092e-5
1880|F|Edyth|6|6.14728904553092e-5
1880|F|Eleanora|6|6.14728904553092e-5
1880|F|Electa|6|6.14728904553092e-5
1880|F|Eola|6|6.14728904553092e-5
1880|F|Erie|6|6.14728904553092e-5
1880|F|Eudora|6|6.14728904553092e-5
1880|F|Euphemia|6|6.14728904553092e-5
1880|F|Evalena|6|6.14728904553092e-5
1880|F|Evaline|6|6.14728904553092e-5
1880|F|Faith|6|6.14728904553092e-5
1880|F|Fidelia|6|6.14728904553092e-5
1880|F|Freddie|6|6.14728904553092e-5
1880|F|Golda|6|6.14728904553092e-5
1880|F|Harry|6|6.14728904553092e-5
1880|F|Helma|6|6.14728904553092e-5
1880|F|Hermine|6|6.14728904553092e-5
1880|F|Hessie|6|6.14728904553092e-5
1880|F|Ivah|6|6.14728904553092e-5
1880|F|Janette|6|6.14728904553092e-5
1880|F|Jennette|6|6.14728904553092e-5
1880|F|Joella|6|6.14728904553092e-5
1880|F|Kathryne|6|6.14728904553092e-5
1880|F|Lacy|6|6.14728904553092e-5
1880|F|Lanie|6|6.14728904553092e-5
1880|F|Lauretta|6|6.14728904553092e-5
1880|F|Leana|6|6.14728904553092e-5
1880|F|Leatha|6|6.14728904553092e-5
1880|F|Leo|6|6.14728904553092e-5
1880|F|Liller|6|6.14728904553092e-5
1880|F|Lillis|6|6.14728904553092e-5
1880|F|Louetta|6|6.14728904553092e-5
1880|F|Madie|6|6.14728904553092e-5
1880|F|Mai|6|6.14728904553092e-5
1880|F|Martina|6|6.14728904553092e-5
1880|F|Maryann|6|6.14728904553092e-5
1880|F|Melva|6|6.14728904553092e-5
1880|F|Mena|6|6.14728904553092e-5
1880|F|Mercedes|6|6.14728904553092e-5
1880|F|Merle|6|6.14728904553092e-5
1880|F|Mima|6|6.14728904553092e-5
1880|F|Minda|6|6.14728904553092e-5
1880|F|Monica|6|6.14728904553092e-5
1880|F|Nealie|6|6.14728904553092e-5
1880|F|Netta|6|6.14728904553092e-5
1880|F|Nolia|6|6.14728904553092e-5
1880|F|Nonie|6|6.14728904553092e-5
1880|F|Odelia|6|6.14728904553092e-5
1880|F|Ottilie|6|6.14728904553092e-5
1880|F|Phyllis|6|6.14728904553092e-5
1880|F|Robbie|6|6.14728904553092e-5
1880|F|Sabina|6|6.14728904553092e-5
1880|F|Sada|6|6.14728904553092e-5
1880|F|Sammie|6|6.14728904553092e-5
1880|F|Suzanne|6|6.14728904553092e-5
1880|F|Sybilla|6|6.14728904553092e-5
1880|F|Thea|6|6.14728904553092e-5
1880|F|Tressie|6|6.14728904553092e-5
1880|F|Vallie|6|6.14728904553092e-5
1880|F|Venie|6|6.14728904553092e-5
1880|F|Viney|6|6.14728904553092e-5
1880|F|Wilhelmine|6|6.14728904553092e-5
1880|F|Winona|6|6.14728904553092e-5
1880|F|Zelda|6|6.14728904553092e-5
1880|F|Zilpha|6|6.14728904553092e-5
1880|F|Adelle|5|5.122740871275767e-5
1880|F|Adina|5|5.122740871275767e-5
1880|F|Adrienne|5|5.122740871275767e-5
1880|F|Albertine|5|5.122740871275767e-5
1880|F|Alys|5|5.122740871275767e-5
1880|F|Ana|5|5.122740871275767e-5
1880|F|Araminta|5|5.122740871275767e-5
1880|F|Arthur|5|5.122740871275767e-5
1880|F|Birtha|5|5.122740871275767e-5
1880|F|Bulah|5|5.122740871275767e-5
1880|F|Caddie|5|5.122740871275767e-5
1880|F|Celie|5|5.122740871275767e-5
1880|F|Charlotta|5|5.122740871275767e-5
1880|F|Clair|5|5.122740871275767e-5
1880|F|Concepcion|5|5.122740871275767e-5
1880|F|Cordella|5|5.122740871275767e-5
1880|F|Corrine|5|5.122740871275767e-5
1880|F|Delila|5|5.122740871275767e-5
1880|F|Delphine|5|5.122740871275767e-5
1880|F|Dosha|5|5.122740871275767e-5
1880|F|Edgar|5|5.122740871275767e-5
1880|F|Elaine|5|5.122740871275767e-5
1880|F|Elisa|5|5.122740871275767e-5
1880|F|Ellar|5|5.122740871275767e-5
1880|F|Elmire|5|5.122740871275767e-5
1880|F|Elvina|5|5.122740871275767e-5
1880|F|Ena|5|5.122740871275767e-5
1880|F|Estie|5|5.122740871275767e-5
1880|F|Etter|5|5.122740871275767e-5
1880|F|Fronnie|5|5.122740871275767e-5
1880|F|Genie|5|5.122740871275767e-5
1880|F|Georgina|5|5.122740871275767e-5
1880|F|Glenn|5|5.122740871275767e-5
1880|F|Gracia|5|5.122740871275767e-5
1880|F|Guadalupe|5|5.122740871275767e-5
1880|F|Gwendolyn|5|5.122740871275767e-5
1880|F|Hassie|5|5.122740871275767e-5
1880|F|Honora|5|5.122740871275767e-5
1880|F|Icy|5|5.122740871275767e-5
1880|F|Isa|5|5.122740871275767e-5
1880|F|Isadora|5|5.122740871275767e-5
1880|F|Jesse|5|5.122740871275767e-5
1880|F|Jewel|5|5.122740871275767e-5
1880|F|Joe|5|5.122740871275767e-5
1880|F|Johannah|5|5.122740871275767e-5
1880|F|Juana|5|5.122740871275767e-5
1880|F|Judith|5|5.122740871275767e-5
1880|F|Judy|5|5.122740871275767e-5
1880|F|Junie|5|5.122740871275767e-5
1880|F|Lavonia|5|5.122740871275767e-5
1880|F|Lella|5|5.122740871275767e-5
1880|F|Lemma|5|5.122740871275767e-5
1880|F|Letty|5|5.122740871275767e-5
1880|F|Linna|5|5.122740871275767e-5
1880|F|Littie|5|5.122740871275767e-5
1880|F|Lollie|5|5.122740871275767e-5
1880|F|Lorene|5|5.122740871275767e-5
1880|F|Louis|5|5.122740871275767e-5
1880|F|Love|5|5.122740871275767e-5
1880|F|Lovisa|5|5.122740871275767e-5
1880|F|Lucina|5|5.122740871275767e-5
1880|F|Lynn|5|5.122740871275767e-5
1880|F|Madora|5|5.122740871275767e-5
1880|F|Mahalia|5|5.122740871275767e-5
1880|F|Manervia|5|5.122740871275767e-5
1880|F|Manuela|5|5.122740871275767e-5
1880|F|Margarett|5|5.122740871275767e-5
1880|F|Margaretta|5|5.122740871275767e-5
1880|F|Margarita|5|5.122740871275767e-5
1880|F|Marilla|5|5.122740871275767e-5
1880|F|Mignon|5|5.122740871275767e-5
1880|F|Mozella|5|5.122740871275767e-5
1880|F|Natalie|5|5.122740871275767e-5
1880|F|Nelia|5|5.122740871275767e-5
1880|F|Nolie|5|5.122740871275767e-5
1880|F|Omie|5|5.122740871275767e-5
1880|F|Opal|5|5.122740871275767e-5
1880|F|Ossie|5|5.122740871275767e-5
1880|F|Ottie|5|5.122740871275767e-5
1880|F|Ottilia|5|5.122740871275767e-5
1880|F|Parthenia|5|5.122740871275767e-5
1880|F|Penelope|5|5.122740871275767e-5
1880|F|Pinkey|5|5.122740871275767e-5
1880|F|Pollie|5|5.122740871275767e-5
1880|F|Rennie|5|5.122740871275767e-5
1880|F|Reta|5|5.122740871275767e-5
1880|F|Roena|5|5.122740871275767e-5
1880|F|Rosalee|5|5.122740871275767e-5
1880|F|Roseanna|5|5.122740871275767e-5
1880|F|Ruthie|5|5.122740871275767e-5
1880|F|Sabra|5|5.122740871275767e-5
1880|F|Sannie|5|5.122740871275767e-5
1880|F|Selena|5|5.122740871275767e-5
1880|F|Sibyl|5|5.122740871275767e-5
1880|F|Tella|5|5.122740871275767e-5
1880|F|Tempie|5|5.122740871275767e-5
1880|F|Tennessee|5|5.122740871275767e-5
1880|F|Teressa|5|5.122740871275767e-5
1880|F|Texas|5|5.122740871275767e-5
1880|F|Theda|5|5.122740871275767e-5
1880|F|Thelma|5|5.122740871275767e-5
1880|F|Thursa|5|5.122740871275767e-5
1880|F|Ula|5|5.122740871275767e-5
1880|F|Vannie|5|5.122740871275767e-5
1880|F|Verona|5|5.122740871275767e-5
1880|F|Vertie|5|5.122740871275767e-5
1880|F|Wilma|5|5.122740871275767e-5
1880|M|John|9655|0.08154629684372335
1880|M|William|9531|0.08049899070093497
1880|M|James|5927|0.05005954442182789
1880|M|Charles|5348|0.045169300416388655
1880|M|George|5126|0.04329428458010625
1880|M|Frank|3242|0.027381988023547497
1880|M|Joseph|2632|0.02222991748241117
1880|M|Thomas|2534|0.021402207788917136
1880|M|Henry|2444|0.020642066233667513
1880|M|Robert|2415|0.020397131732531524
1880|M|Edward|2364|0.019966384851223404
1880|M|Harry|2152|0.018175829187746517
1880|M|Walter|1755|0.01482276032736763
1880|M|Arthur|1599|0.013505181631601618
1880|M|Fred|1569|0.013251801113185078
1880|M|Albert|1493|0.012609903799863174
1880|M|Samuel|1024|0.008648721695284588
1880|M|David|869|0.007339589016799129
1880|M|Louis|828|0.006993302308296523
1880|M|Joe|731|0.006174038632083041
1880|M|Charlie|730|0.00616559261480249
1880|M|Clarence|730|0.00616559261480249
1880|M|Richard|728|0.006148700580241387
1880|M|Andrew|644|0.005439235128675073
1880|M|Daniel|643|0.005430789111394522
1880|M|Ernest|615|0.005194300627539084
1880|M|Will|588|0.004966258160964197
1880|M|Jesse|569|0.004805783832633722
1880|M|Oscar|544|0.004594633400619937
1880|M|Lewis|517|0.004366590934045051
1880|M|Peter|496|0.004189224571153473
1880|M|Benjamin|490|0.004138548467470165
1880|M|Frederick|483|0.004079426346506305
1880|M|Willie|476|0.0040203042255424455
1880|M|Alfred|469|0.003961182104578586
1880|M|Sam|457|0.0038598298972119696
1880|M|Roy|440|0.0037162476034425965
1880|M|Herbert|424|0.003581111326953775
1880|M|Jacob|404|0.003412190981342748
1880|M|Tom|399|0.003369960894939991
1880|M|Elmer|373|0.003150364445645656
1880|M|Carl|372|0.0031419184283651043
1880|M|Lee|361|0.0030490122382790395
1880|M|Howard|357|0.003015228169156834
1880|M|Martin|357|0.003015228169156834
1880|M|Michael|354|0.00298989011731518
1880|M|Bert|348|0.002939214013631872
1880|M|Herman|347|0.0029307679963513204
1880|M|Jim|345|0.002913875961790218
1880|M|Francis|344|0.0029054299445096664
1880|M|Harvey|344|0.0029054299445096664
1880|M|Earl|335|0.0028294157889847044
1880|M|Eugene|328|0.002770293668020845
1880|M|Ralph|317|0.0026773874779347797
1880|M|Ed|310|0.0026182653569709205
1880|M|Claude|309|0.002609819339690369
1880|M|Edwin|309|0.002609819339690369
1880|M|Ben|305|0.0025760352705681638
1880|M|Charley|305|0.0025760352705681638
1880|M|Paul|301|0.002542251201445958
1880|M|Edgar|283|0.002390222890396034
1880|M|Isaac|274|0.0023142087348710714
1880|M|Otto|271|0.0022888706830294175
1880|M|Luther|260|0.0021959644929433527
1880|M|Lawrence|257|0.0021706264411016983
1880|M|Ira|249|0.0021030583028572875
1880|M|Patrick|248|0.0020946122855767363
1880|M|Guy|239|0.002018598130051774
1880|M|Oliver|234|0.001976368043649017
1880|M|Theodore|232|0.001959476009087915
1880|M|Hugh|224|0.0018919078708435038
1880|M|Clyde|221|0.0018665698190018496
1880|M|Alexander|211|0.001782109646196336
1880|M|August|210|0.0017736636289157847
1880|M|Floyd|206|0.0017398795597935793
1880|M|Homer|205|0.0017314335425130279
1880|M|Jack|204|0.0017229875252324767
1880|M|Leonard|200|0.001689203456110271
1880|M|Horace|199|0.00168075743882972
1880|M|Marion|189|0.0015962972660242063
1880|M|Philip|186|0.0015709592141825521
1880|M|Allen|184|0.0015540671796214496
1880|M|Archie|183|0.0015456211623408982
1880|M|Stephen|176|0.0014864990413770386
1880|M|Chester|168|0.0014189309031326278
1880|M|Willis|166|0.001402038868571525
1880|M|Raymond|165|0.0013935928512909738
1880|M|Rufus|163|0.001376700816729871
1880|M|Warren|158|0.0013344707303271142
1880|M|Jessie|154|0.0013006866612049089
1880|M|Milton|149|0.001258456574802152
1880|M|Alex|147|0.0012415645402410493
1880|M|Leo|147|0.0012415645402410493
1880|M|Julius|143|0.001207780471118844
1880|M|Ray|142|0.0011993344538382925
1880|M|Sidney|142|0.0011993344538382925
1880|M|Bernard|140|0.00118244241927719
1880|M|Dan|140|0.00118244241927719
1880|M|Jerry|136|0.0011486583501549843
1880|M|Calvin|134|0.0011317663155938817
1880|M|Perry|134|0.0011317663155938817
1880|M|Dave|131|0.0011064282637522275
1880|M|Anthony|130|0.0010979822464716764
1880|M|Eddie|129|0.001089536229191125
1880|M|Amos|128|0.0010810902119105736
1880|M|Dennis|128|0.0010810902119105736
1880|M|Clifford|127|0.0010726441946300222
1880|M|Leroy|124|0.0010473061427883682
1880|M|Wesley|123|0.0010388601255078168
1880|M|Alonzo|122|0.0010304141082272654
1880|M|Garfield|122|0.0010304141082272654
1880|M|Franklin|120|0.0010135220736661628
1880|M|Emil|119|0.0010050760563856114
1880|M|Leon|118|9.9663003910506e-4
1880|M|Nathan|114|9.628459699828546e-4
1880|M|Harold|113|9.543999527023032e-4
1880|M|Matthew|113|9.543999527023032e-4
1880|M|Levi|112|9.459539354217519e-4
1880|M|Moses|111|9.375079181412005e-4
1880|M|Everett|110|9.290619008606491e-4
1880|M|Lester|109|9.206158835800978e-4
1880|M|Winfield|108|9.121698662995464e-4
1880|M|Adam|104|8.78385797177341e-4
1880|M|Lloyd|104|8.78385797177341e-4
1880|M|Mack|104|8.78385797177341e-4
1880|M|Fredrick|103|8.699397798967896e-4
1880|M|Jay|103|8.699397798967896e-4
1880|M|Jess|103|8.699397798967896e-4
1880|M|Melvin|103|8.699397798967896e-4
1880|M|Noah|103|8.699397798967896e-4
1880|M|Aaron|102|8.614937626162383e-4
1880|M|Alvin|102|8.614937626162383e-4
1880|M|Norman|102|8.614937626162383e-4
1880|M|Gilbert|101|8.53047745335687e-4
1880|M|Elijah|100|8.446017280551355e-4
1880|M|Victor|100|8.446017280551355e-4
1880|M|Gus|99|8.361557107745843e-4
1880|M|Nelson|99|8.361557107745843e-4
1880|M|Jasper|98|8.277096934940329e-4
1880|M|Silas|98|8.277096934940329e-4
1880|M|Jake|96|8.108176589329302e-4
1880|M|Christopher|95|8.023716416523789e-4
1880|M|Mike|95|8.023716416523789e-4
1880|M|Percy|94|7.939256243718275e-4
1880|M|Adolph|93|7.854796070912761e-4
1880|M|Maurice|93|7.854796070912761e-4
1880|M|Cornelius|92|7.770335898107248e-4
1880|M|Felix|92|7.770335898107248e-4
1880|M|Reuben|92|7.770335898107248e-4
1880|M|Wallace|91|7.685875725301734e-4
1880|M|Claud|90|7.601415552496221e-4
1880|M|Roscoe|90|7.601415552496221e-4
1880|M|Sylvester|89|7.516955379690707e-4
1880|M|Earnest|88|7.432495206885193e-4
1880|M|Hiram|88|7.432495206885193e-4
1880|M|Otis|88|7.432495206885193e-4
1880|M|Simon|88|7.432495206885193e-4
1880|M|Willard|88|7.432495206885193e-4
1880|M|Irvin|86|7.263574861274166e-4
1880|M|Mark|85|7.179114688468653e-4
1880|M|Jose|84|7.094654515663139e-4
1880|M|Wilbur|82|6.925734170052112e-4
1880|M|Abraham|81|6.841273997246598e-4
1880|M|Virgil|81|6.841273997246598e-4
1880|M|Clinton|79|6.672353651635571e-4
1880|M|Elbert|79|6.672353651635571e-4
1880|M|Leslie|79|6.672353651635571e-4
1880|M|Marshall|78|6.587893478830057e-4
1880|M|Owen|78|6.587893478830057e-4
1880|M|Wiley|78|6.587893478830057e-4
1880|M|Anton|77|6.503433306024544e-4
1880|M|Morris|77|6.503433306024544e-4
1880|M|Manuel|75|6.334512960413517e-4
1880|M|Phillip|75|6.334512960413517e-4
1880|M|Augustus|74|6.250052787608003e-4
1880|M|Emmett|74|6.250052787608003e-4
1880|M|Eli|73|6.165592614802489e-4
1880|M|Nicholas|73|6.165592614802489e-4
1880|M|Wilson|72|6.081132441996977e-4
1880|M|Alva|70|5.91221209638595e-4
1880|M|Harley|70|5.91221209638595e-4
1880|M|Newton|70|5.91221209638595e-4
1880|M|Timothy|70|5.91221209638595e-4
1880|M|Marvin|69|5.827751923580436e-4
1880|M|Ross|69|5.827751923580436e-4
1880|M|Curtis|68|5.743291750774922e-4
1880|M|Edmund|67|5.658831577969409e-4
1880|M|Jeff|66|5.574371405163895e-4
1880|M|Elias|65|5.489911232358382e-4
1880|M|Harrison|65|5.489911232358382e-4
1880|M|Stanley|65|5.489911232358382e-4
1880|M|Columbus|64|5.405451059552868e-4
1880|M|Lon|64|5.405451059552868e-4
1880|M|Ora|64|5.405451059552868e-4
1880|M|Ollie|63|5.320990886747354e-4
1880|M|Pearl|62|5.236530713941841e-4
1880|M|Russell|62|5.236530713941841e-4
1880|M|Solomon|62|5.236530713941841e-4
1880|M|Arch|61|5.152070541136327e-4
1880|M|Asa|60|5.067610368330814e-4
1880|M|Clayton|60|5.067610368330814e-4
1880|M|Enoch|60|5.067610368330814e-4
1880|M|Irving|60|5.067610368330814e-4
1880|M|Mathew|60|5.067610368330814e-4
1880|M|Nathaniel|60|5.067610368330814e-4
1880|M|Scott|60|5.067610368330814e-4
1880|M|Hubert|59|4.9831501955253e-4
1880|M|Lemuel|59|4.9831501955253e-4
1880|M|Andy|58|4.898690022719787e-4
1880|M|Ellis|58|4.898690022719787e-4
1880|M|Emanuel|57|4.814229849914273e-4
1880|M|Joshua|57|4.814229849914273e-4
1880|M|Millard|56|4.7297696771087596e-4
1880|M|Vernon|56|4.7297696771087596e-4
1880|M|Wade|56|4.7297696771087596e-4
1880|M|Cyrus|54|4.560849331497732e-4
1880|M|Miles|54|4.560849331497732e-4
1880|M|Rudolph|54|4.560849331497732e-4
1880|M|Sherman|54|4.560849331497732e-4
1880|M|Austin|53|4.4763891586922187e-4
1880|M|Bill|53|4.4763891586922187e-4
1880|M|Chas|53|4.4763891586922187e-4
1880|M|Lonnie|53|4.4763891586922187e-4
1880|M|Monroe|53|4.4763891586922187e-4
1880|M|Byron|52|4.391928985886705e-4
1880|M|Edd|52|4.391928985886705e-4
1880|M|Emery|52|4.391928985886705e-4
1880|M|Grant|52|4.391928985886705e-4
1880|M|Jerome|52|4.391928985886705e-4
1880|M|Max|52|4.391928985886705e-4
1880|M|Mose|52|4.391928985886705e-4
1880|M|Steve|52|4.391928985886705e-4
1880|M|Gordon|51|4.307468813081192e-4
1880|M|Abe|50|4.223008640275678e-4
1880|M|Pete|50|4.223008640275678e-4
1880|M|Chris|49|4.1385484674701643e-4
1880|M|Clark|49|4.1385484674701643e-4
1880|M|Gustave|49|4.1385484674701643e-4
1880|M|Orville|49|4.1385484674701643e-4
1880|M|Lorenzo|48|4.054088294664651e-4
1880|M|Bruce|47|3.9696281218591374e-4
1880|M|Marcus|47|3.9696281218591374e-4
1880|M|Preston|47|3.9696281218591374e-4
1880|M|Bob|46|3.885167949053624e-4
1880|M|Dock|46|3.885167949053624e-4
1880|M|Donald|46|3.885167949053624e-4
